Algorithm Category,Algorithm Name,Dataset Name,Dataset Size,Run Index,Warmup,Time (s),Comparisons,Swaps/Moves,Auxiliary Elements,Status,Error Detail
Radix Sort,radix_sort_base2_16,partially_sorted_int,1000000,1,False,0.7149824040025123,0.0,8262142.0,1065536.0,OK,
Radix Sort,radix_sort_base2_16,partially_sorted_int,1000000,2,False,0.7491605530012748,0.0,8262142.0,1065536.0,OK,
Radix Sort,radix_sort_base2_16,partially_sorted_int,1000000,3,False,0.7497005559998797,0.0,8262142.0,1065536.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,100000,-1,True,0.38304656900436385,3019599.0,1575030.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,100000,1,False,0.3574028169969097,3019599.0,1575030.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100,-1,True,0.00012001099821645766,945.0,514.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100,0,False,0.00011033100599888712,945.0,514.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100,1,False,0.00011048000305891037,945.0,514.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100,2,False,0.00011145100143039599,945.0,514.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100,3,False,0.00011126999743282795,945.0,514.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000,-1,True,0.0018207260000053793,15968.0,8316.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000,0,False,0.002298198000062257,15968.0,8316.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000,2,False,0.0018365660071140155,15968.0,8316.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000,1,False,0.003647602003184147,15968.0,8316.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000,3,False,0.001835795999795664,15968.0,8316.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,100000,0,False,0.39864172899979167,3019599.0,1575030.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,10000,-1,True,0.02614660299877869,226676.0,116694.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,10000,0,False,0.02630773399869213,226676.0,116694.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,100000,2,False,0.3780800330059719,3019599.0,1575030.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,100000,3,False,0.3738952799976687,3019599.0,1575030.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,10000,2,False,0.02516018100141082,226676.0,116694.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,10000,1,False,0.02711558699957095,226676.0,116694.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,10000,3,False,0.025957963000109885,226676.0,116694.0,0.0,OK,
Radix Sort,radix_sort_base2_16,few_unique_int,1000000,-1,True,0.8738709539975389,0.0,8262142.0,1065536.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100000,-1,True,0.3357798270008061,2926688.0,1497476.0,0.0,OK,
Radix Sort,radix_sort_base2_16,few_unique_int,1000000,0,False,0.903562008003064,0.0,8262142.0,1065536.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100000,0,False,0.3332355489983456,2926688.0,1497476.0,0.0,OK,
Radix Sort,radix_sort_base2_16,few_unique_int,1000000,1,False,0.896249674995488,0.0,8262142.0,1065536.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100000,1,False,0.339534539001761,2926688.0,1497476.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100000,2,False,0.3496291609990294,2926688.0,1497476.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,100000,3,False,0.3506671049981378,2926688.0,1497476.0,0.0,OK,
Radix Sort,radix_sort_base2_16,few_unique_int,1000000,3,False,0.8744393349988968,0.0,8262142.0,1065536.0,OK,
Radix Sort,radix_sort_base2_16,few_unique_int,1000000,2,False,0.8910334780011908,0.0,8262142.0,1065536.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100,0,False,0.00011267100489931181,1083.0,637.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100,-1,True,0.00013518099876819178,1083.0,637.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100,1,False,0.00011383000673959032,1083.0,637.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100,2,False,0.0001229900008183904,1083.0,637.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100,3,False,0.0001385710056638345,1083.0,637.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000,0,False,0.0020678660002886318,17572.0,9688.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000,-1,True,0.0021431569984997623,17572.0,9688.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000,1,False,0.0021037260012235492,17572.0,9688.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000,2,False,0.0020998969994252548,17572.0,9688.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000,3,False,0.0020602069998858497,17572.0,9688.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,10000,-1,True,0.019809452998742927,244472.0,131521.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,10000,0,False,0.029567004996351898,244472.0,131521.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,10000,1,False,0.030442257993854582,244472.0,131521.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,10000,3,False,0.028212250996148214,244472.0,131521.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,10000,2,False,0.031369061005534604,244472.0,131521.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100000,-1,True,0.37887742499879096,3112629.0,1649780.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100000,0,False,0.37422386999969603,3112629.0,1649780.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100000,3,False,0.3651990520011168,3112629.0,1649780.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100000,2,False,0.3830961479980033,3112629.0,1649780.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,100000,1,False,0.38716547100193566,3112629.0,1649780.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,1000000,3,False,3.8939773320016684,36794459.0,19048712.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100,-1,True,0.0001342899995506741,963.0,522.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100,0,False,0.00012870100181316957,963.0,522.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100,1,False,0.00012558000162243843,963.0,522.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100,2,False,0.00012253100430825725,963.0,522.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100,3,False,0.00012377999519230798,963.0,522.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000,-1,True,0.0018575559952296317,16051.0,8388.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000,0,False,0.0020084170027985238,16051.0,8388.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000,1,False,0.0019326760011608712,16051.0,8388.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000,2,False,0.003262919999542646,16051.0,8388.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000,3,False,0.0020594870002241805,16051.0,8388.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,10000,-1,True,0.02575911200256087,227535.0,117574.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,10000,0,False,0.025873263002722524,227535.0,117574.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,10000,1,False,0.018259318996570073,227535.0,117574.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,10000,2,False,0.018860670003050473,227535.0,117574.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,10000,3,False,0.017565816000569612,227535.0,117574.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100000,-1,True,0.21642291299940553,2929524.0,1501821.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000000,-1,True,4.209996212004626,36001585.0,18333473.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000000,0,False,4.186797977999959,36001585.0,18333473.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100000,0,False,0.26294925199908903,2929524.0,1501821.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000000,1,False,4.245363534995704,36001585.0,18333473.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,1000000,0,False,5.004523379000602,36794459.0,19048712.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000000,3,False,4.313967614005378,36001585.0,18333473.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,1000000,-1,True,5.087497385000461,36794459.0,19048712.0,0.0,OK,
Heap Sort,heapsort_min_heap,sorted_int,1000000,2,False,4.366929153002275,36001585.0,18333473.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100000,1,False,0.34699205099605024,2929524.0,1501821.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100000,2,False,0.3240382369986037,2929524.0,1501821.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,100000,3,False,0.31507908899948234,2929524.0,1501821.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100,-1,True,0.00012027999764541164,940.0,496.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100,0,False,0.00011857999925268814,940.0,496.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100,1,False,0.00011656000424409285,940.0,496.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100,2,False,0.00011647999781416729,940.0,496.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100,3,False,0.0001122899993788451,940.0,496.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000,-1,True,0.0020919770031468943,16815.0,9014.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000,1,False,0.0020504470012383536,16815.0,9014.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000,0,False,0.0022034779976820573,16815.0,9014.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000,2,False,0.0020567069950629957,16815.0,9014.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000,3,False,0.0020633070016629063,16815.0,9014.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,10000,-1,True,0.027809079001599457,235321.0,124194.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,10000,0,False,0.029188594002334867,235321.0,124194.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,10000,1,False,0.029016083004535176,235321.0,124194.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,10000,2,False,0.027784648998931516,235321.0,124194.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,10000,3,False,0.02923526400263654,235321.0,124194.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,1000000,1,False,5.278478685999289,36794459.0,19048712.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_uniform_int,1000000,2,False,5.209915065999667,36794459.0,19048712.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000000,-1,True,4.2775106849949225,37713642.0,19765086.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000000,0,False,4.4395457439968595,37713642.0,19765086.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100000,0,False,0.36520192000170937,3019491.0,1574553.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000000,1,False,4.4300500719982665,37713642.0,19765086.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100000,-1,True,0.40233530799741857,3019491.0,1574553.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100000,1,False,0.3828063360051601,3019491.0,1574553.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100000,2,False,0.3636973839966231,3019491.0,1574553.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000000,2,False,4.473249321003095,37713642.0,19765086.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100,-1,True,0.0001279499992961064,1020.0,578.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100,0,False,0.00012549100210890174,1020.0,578.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,100000,3,False,0.3680360180005664,3019491.0,1574553.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100,1,False,0.0001258609991054982,1020.0,578.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100,2,False,0.00012220100325066596,1020.0,578.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100,3,False,0.00013063000369584188,1020.0,578.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000,0,False,0.0019360760052222759,16856.0,9079.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000,1,False,0.0019592559983721003,16856.0,9079.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000,2,False,0.001964025999768637,16856.0,9079.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000,-1,True,0.0020601360010914505,16856.0,9079.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000,3,False,0.001949315999809187,16856.0,9079.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,10000,-1,True,0.02729893799551064,235398.0,124160.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,10000,0,False,0.027457418000267353,235398.0,124160.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,10000,2,False,0.027113117001135834,235398.0,124160.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,10000,1,False,0.030018706995178945,235398.0,124160.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,10000,3,False,0.02738833799958229,235398.0,124160.0,0.0,OK,
Heap Sort,heapsort_min_heap,reverse_sorted_int,1000000,3,False,4.61156601300172,37713642.0,19765086.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100000,-1,True,0.3616294680032297,3019413.0,1574627.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100000,0,False,0.3626766309971572,3019413.0,1574627.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100000,1,False,0.363348313003371,3019413.0,1574627.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100000,2,False,0.3591660399979446,3019413.0,1574627.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,100000,3,False,0.3586244979960611,3019413.0,1574627.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000000,3,False,3.273998794997169,35950633.0,18344383.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100,-1,True,0.0001536310010123998,1043.0,599.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100,0,False,0.00014366000687004998,1043.0,599.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100,1,False,0.00014360099885379896,1043.0,599.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100,2,False,0.00014450999879045412,1043.0,599.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100,3,False,0.0002672609989531338,1043.0,599.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000,-1,True,0.0032907399945543148,16867.0,9058.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000,0,False,0.0029510800013667904,16867.0,9058.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000,1,False,0.0026025479965028353,16867.0,9058.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000,2,False,0.0021676969990949146,16867.0,9058.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000,3,False,0.0017875459961942397,16867.0,9058.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,10000,-1,True,0.028658841001742985,235360.0,124193.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,10000,0,False,0.02863301100296667,235360.0,124193.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,10000,1,False,0.028846041997894645,235360.0,124193.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,10000,2,False,0.02938870299840346,235360.0,124193.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,10000,3,False,0.02939433400024427,235360.0,124193.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100000,-1,True,0.3933632580010453,3020138.0,1575309.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000000,0,False,4.299870586000907,35950633.0,18344383.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000000,-1,True,4.384630847998778,35950633.0,18344383.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100000,0,False,0.39131627100141486,3020138.0,1575309.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000000,2,False,4.391198896999413,35950633.0,18344383.0,0.0,OK,
Heap Sort,heapsort_min_heap,partially_sorted_int,1000000,1,False,4.553834856997128,35950633.0,18344383.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100000,1,False,0.40403801100183045,3020138.0,1575309.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100000,2,False,0.40167238299909513,3020138.0,1575309.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,100000,3,False,0.4206694750027964,3020138.0,1575309.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000000,-1,True,5.331251588999294,36795735.0,19049709.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100,-1,True,0.00013604100240627304,1034.0,587.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100,0,False,0.0001267199986614287,1034.0,587.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100,1,False,0.00012616000458365306,1034.0,587.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100,2,False,0.00012414999946486205,1034.0,587.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100,3,False,0.00012461999722290784,1034.0,587.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,1000,-1,True,0.0019670460023917258,16885.0,9110.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,1000,0,False,0.0020495360004133545,16885.0,9110.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,1000,1,False,0.0019512770013534464,16885.0,9110.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,1000,2,False,0.001961806003237143,16885.0,9110.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,1000,3,False,0.001963545997568872,16885.0,9110.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,10000,-1,True,0.027615979000984225,235341.0,124199.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,10000,0,False,0.027802058997622225,235341.0,124199.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,10000,1,False,0.02782580799976131,235341.0,124199.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000000,2,False,5.201995385999908,36795735.0,19049709.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,10000,2,False,0.027334168000379577,235341.0,124199.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,10000,3,False,0.022369491001882125,235341.0,124199.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000000,0,False,5.459966860005807,36795735.0,19049709.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100000,0,False,0.2512480220029829,3019462.0,1574898.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000000,3,False,4.926401730997895,36794037.0,19047818.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000000,3,False,5.516276369999105,36795735.0,19049709.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100000,-1,True,0.3704081529940595,3019462.0,1574898.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000000,0,False,5.191596789001778,36794037.0,19047818.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000000,2,False,5.170095350003976,36794037.0,19047818.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000000,-1,True,5.270997981999244,36794037.0,19047818.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100000,2,False,0.31107509299909,3019462.0,1574898.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100,-1,True,0.00015361100668087602,1086.0,641.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100,0,False,0.00014396999904420227,1086.0,641.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100,1,False,0.00014305100194178522,1086.0,641.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100,2,False,0.0001420699991285801,1086.0,641.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100,3,False,0.00014309099788079038,1086.0,641.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,1000,-1,True,0.0025154179966193624,17569.0,9678.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,1000,0,False,0.002312258002348244,17569.0,9678.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,1000,1,False,0.002237947002868168,17569.0,9678.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,1000,2,False,0.002226106997113675,17569.0,9678.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,1000,3,False,0.0022657369991065934,17569.0,9678.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100000,1,False,0.38377009599935263,3019462.0,1574898.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_float,1000000,1,False,5.2936762850004015,36794037.0,19047818.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,10000,-1,True,0.02984023500175681,244488.0,131524.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,10000,0,False,0.029376323996984866,244488.0,131524.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,10000,3,False,0.020462864995351993,244488.0,131524.0,0.0,OK,
Heap Sort,heapsort_min_heap,few_unique_int,1000000,1,False,5.884474956001213,36795735.0,19049709.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,10000,1,False,0.02765756800363306,244488.0,131524.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,10000,2,False,0.029762395002762787,244488.0,131524.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,100000,3,False,0.38835420099348994,3019462.0,1574898.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100000,0,False,0.3146519649963011,3112711.0,1649845.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100000,3,False,0.29292547500517685,3112711.0,1649845.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100000,-1,True,0.36556374799693003,3112711.0,1649845.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100000,2,False,0.35779228300089017,3112711.0,1649845.0,0.0,OK,
Heap Sort,heapsort_max_heap,sorted_int,100000,1,False,0.37903574999654666,3112711.0,1649845.0,0.0,OK,
Heap Sort,heapsort_max_heap,random_uniform_int,1000000,-1,True,3.66391857599956,36792867.0,19048905.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100,-1,True,0.0001215899974340573,949.0,517.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100,0,False,0.00012170099944341928,949.0,517.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100,1,False,0.0001200400001835078,949.0,517.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100,2,False,0.00011989100312348455,949.0,517.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100,3,False,0.00011906999861821532,949.0,517.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,1000,-1,True,0.0019530170029611327,15958.0,8309.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,1000,0,False,0.0019820360030280426,15958.0,8309.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,1000,1,False,0.0018365760042797774,15958.0,8309.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,1000,2,False,0.0020020359952468425,15958.0,8309.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,1000,3,False,0.0018602259951876476,15958.0,8309.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,10000,-1,True,0.026554623997071758,226679.0,116693.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,10000,0,False,0.02619133400003193,226679.0,116693.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,10000,1,False,0.026564094005152583,226679.0,116693.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,10000,2,False,0.026373793996754102,226679.0,116693.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,10000,3,False,0.026397084002383053,226679.0,116693.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100000,-1,True,0.33587968100619037,2926783.0,1497454.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000000,-1,True,5.762894600004074,36793304.0,19047939.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000000,0,False,5.755437615000119,36793304.0,19047939.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000000,1,False,5.744713150001189,36793304.0,19047939.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100000,0,False,0.36781327300559497,2926783.0,1497454.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000000,2,False,5.82132996400469,36793304.0,19047939.0,0.0,OK,
Heap Sort,heapsort_min_heap,random_ascii_string,1000000,3,False,5.7335173829997075,36793304.0,19047939.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100000,1,False,0.35752107999724103,2926783.0,1497454.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100000,2,False,0.34307723399979295,2926783.0,1497454.0,0.0,OK,
Heap Sort,heapsort_max_heap,reverse_sorted_int,100000,3,False,0.3510629189986503,2926783.0,1497454.0,0.0,OK,
Heap Sort,heapsort_max_heap,partially_sorted_int,100,-1,True,0.0001464809975004755,1083.0,631.0,0.0,OK,
Heap Sort,heapsort_max_heap,partially_sorted_int,100,0,False,0.00013582000246969983,1083.0,631.0,0.0,OK,
Heap Sort,heapsort_max_heap,partially_sorted_int,100,1,False,0.0001357910005026497,1083.0,631.0,0.0,OK,
Heap Sort,heapsort_max_heap,partially_sorted_int,100,2,False,0.00013480000052368268,1083.0,631.0,0.0,OK,
